time,0
2017-01-01,0.12219537453062398
2017-01-15,0.2825806070229838
2017-02-01,0.257227779994335
2017-02-15,0.28141536757248875
2017-03-01,0.40990754032681126
2017-03-15,0.3820500079674458
2017-04-01,0.245647530989759
2017-04-15,0.0789678267545162
2017-05-01,-0.06765130725068863
2017-05-15,-0.22749269182614376
2017-06-01,-0.5495805403590511
2017-06-15,-0.658061826323691
2017-07-01,-0.8551637401963013
2017-07-15,-1.024558039559464
2017-08-01,-1.0966882543513474
2017-08-15,-1.2099633808087136
2017-09-01,-1.0123127592394454
2017-09-15,-0.43916592675220867
2017-10-01,-0.1879664939964389
2017-10-15,-0.14525870277606967
2017-11-01,-0.0458985441088201
2017-11-15,0.01826941686156584
2017-12-01,0.3560252989773098
2017-12-15,0.6726100673844118
2018-01-01,0.738080455439641
2018-01-15,0.7058870257864395
2018-02-01,0.7965535172797329
2018-02-15,0.7276029709191627
2018-03-01,0.5468259685707225
2018-03-15,0.516068627624692
2018-04-01,0.45469369434015355
2018-04-15,0.4174227534733744
2018-05-01,0.39093177674426743
2018-05-15,0.15087831247205163
2018-06-01,-0.10131898039159032
2018-06-15,-0.2245140494187932
2018-07-01,-0.5334581938593407
2018-07-15,-0.842436175874906
2018-08-01,-1.0794625128690143
2018-08-15,-1.091918715409485
2018-09-01,-1.0555002146029622
2018-09-15,-0.9331405641983077
2018-10-01,-0.949915809816001
2018-10-15,-1.0366919986030338
2018-11-01,-0.9578010019583357
2018-11-15,-0.9172727731392986
2018-12-01,-0.8965775666871142
2018-12-15,-0.7138048745686902
2019-01-01,-0.4976777184560468
2019-01-15,-0.4179115601664019
2019-02-01,-0.3184415473386414
2019-02-15,-0.19382952851933727
2019-03-01,-0.2675920531748925
2019-03-15,0.11041946829101541
2019-04-01,-0.00811550818360603
2019-04-15,-0.13691005269630938
2019-05-01,-0.2728417173141309
2019-05-15,-0.45054417375867467
2019-06-01,-0.6364844312736375
2019-06-15,-0.21560027310837993
2019-07-01,-0.5520907194468794
2019-07-15,-0.7218644221944956
2019-08-01,-0.8934984052961737
2019-08-15,-0.9487892122821845
2019-09-01,-1.133151427952636
2019-09-15,-0.9902897551513955
2019-10-01,-0.5752446865654648
2019-10-15,-0.21386338700511415
2019-11-01,-0.08685024790015017
2019-11-15,0.2200405272890901
2019-12-01,0.3380229044343486
2019-12-15,0.420467118748597
2020-01-01,0.4218231770151697
2020-01-15,0.4734484868573892
2020-02-01,0.5064252305957417
2020-02-15,0.5528200553829026
2020-03-01,0.8082760169301968
2020-03-15,0.7394744368616161
2020-04-01,0.4531600584768564
2020-04-15,0.22052844665474294
2020-05-01,0.01049627620858924
2020-05-15,-0.23660482563579496
2020-06-01,-0.6019059566240627
2020-06-15,-0.6219285242972884
2020-07-01,-0.8278784614449941
2020-07-15,-0.8216871341111072
2020-08-01,-1.0513377857813377
2020-08-15,-1.1592220247642213
2020-09-01,-0.9208001586148401
2020-09-15,-0.8883020097535969
2020-10-01,-0.8835248071795916
2020-10-15,-0.46282753296483975
2020-11-01,-0.07881935106911343
2020-11-15,-0.04903325821276884
2020-12-01,0.053648254895198484
2020-12-15,0.1753103683049149
2021-01-01,0.6016310245178
2021-01-15,0.6365309688990529
2021-02-01,0.6950597133126452
2021-02-15,0.638198001204042
2021-03-01,0.5269861088727879
2021-03-15,0.5210151620618112
2021-04-01,0.36638674974136487
2021-04-15,0.2910562141739739
2021-05-01,0.07393490835201337
2021-05-15,0.08920665608600728
2021-06-01,0.006753991368743034
2021-06-15,-0.29269584022346073
2021-07-01,0.2476020602315873
2021-07-15,0.00860859156594198
2021-08-01,0.11529111303346852
2021-08-15,0.11975059128478013
2021-09-01,0.04457679618321713
2021-09-15,-0.12202092113947748
2021-10-01,-0.08470553814445524
2021-10-15,0.1588741692493241
2021-11-01,0.37976085000026055
2021-11-15,0.519300931701545
2021-12-01,0.6360464230000823
2021-12-15,0.7444862006834051
2022-01-01,0.7032422978254492
2022-01-15,0.7716994722532823
2022-02-01,0.6291359264402278
2022-02-15,0.6390465800700212
2022-03-01,0.7447698213696448
2022-03-15,0.5442339765600269
2022-04-01,0.4143012865702724
2022-04-15,0.32593948315135407
2022-05-01,0.050791868867715584
2022-05-15,-0.19180511626257585
2022-06-01,-0.28258537479726314
2022-06-15,-0.37270738198234177
2022-07-01,-0.4847598251881048
2022-07-15,-0.7682675677462965
2022-08-01,-1.0118742844972852
2022-08-15,-1.3013276666120472
2022-09-01,-1.2943706293889896
2022-09-15,-1.1740931961352585
2022-10-01,-0.810661407227796
2022-10-15,-0.8315267220576658
2022-11-01,-0.8254663128183097
2022-11-15,-0.40212691100216835
2022-12-01,-0.01964131232023099
2022-12-15,0.019003495969739777
2023-01-01,0.2637063571890587
